the_geom,interaction,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,cartodb_id,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,fixed_date
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,34,6758954,434,LBY6781,6781,23 April 2018,2018,1,Battles,Armed clash,6th Infantry Brigade,Awlad Suleiman Ethnic Militia (Libya),3,Tabu Ethnic Militia (Libya),,4,46650,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya); Xinhua; Libya Herald,National-International,"On April 23, two people were killed and five others wounded as Awlad Suleiman militiamen of the 6th infantry brigade and Tebu militimen exchanged mortar shellings in Sebha.",2,1579805273,LBY,2018-04-23
0101000020E61000006ABC749318143440FE65F7E461114040,37,6739967,434,LBY6782,6782,23 April 2018,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,BRSC: Shura Council of Benghazi Revolutionaries,,3,Civilians (Libya),,7,46689,Northern Africa,Libya,Benghazi,Benghazi,,As Sabiri al Gharbi,32.1358,20.0785,1,Al Wasat (Libya),National,"On April 23, a civilian was killed by the explosion of a landmine in the Sabri area of Benghazi, the landmine was most likely a remnant of explosive devices planted by BRSC militants.",1,1579563987,LBY,2018-04-23
0101000020E6100000E25817B7D1103440499D8026C2064040,11,6758955,434,LBY6779,6779,22 April 2018,2018,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,Zawiya Martyrs Brigade,1,Police Forces of Libya (2016-) Criminal Investigations Department,,1,46693,Northern Africa,Libya,Benghazi,Benghazi,,Hayy Finisiya,32.0528,20.0657,1,Libya Observer; Al Wasat (Libya); Xinhua,National-International,"On April 22, militiamen of LNAs Zawiyah martyrs brigade clashed with policemen from the Criminal investigations department in the Venice area of Benghazi, a police officer and a civilian of Egyptian nationality were killed in the clashes.",2,1579805273,LBY,2018-04-22
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6758956,434,LBY6780,6780,22 April 2018,2018,1,Battles,Armed clash,Tabu Ethnic Militia (Libya),,4,Awlad Suleiman Ethnic Militia (Libya),,4,46694,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya); Menastream,Local partner-New media,"On April 22, clashes reported between Tebu and Awlad Suleiman militiamen; the house of citizen and a part of a mosque were destroyed by shellings.",0,1579805273,LBY,2018-04-22
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,37,6739185,434,LBY8217,8217,22 April 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Aid Workers (Libya),7,46745,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Aid Worker Security Database,Local partner-Other,"""One INGO national staff member was shot in the foot by a stray bullet during crossfire between two armed actors. He was treated in a medical clinic and released the same day. The incident occurred in Sebha Al-Thanawiya.""",0,1579563985,LBY,2018-04-22
0101000020E61000000F0BB5A67937334024287E8CB93B3D40,20,6740088,434,LBY6776,6776,21 April 2018,2018,1,Strategic developments,Disrupted weapons use,Islamic State (Libya),,2,,,0,46752,Northern Africa,Libya,Al Wahat,Al Wahat,,Maradah,29.2333,19.2167,2,Al Wasat (Libya),National,"Detonationa: On April 21, presumed Islamic State militants sabotaged an oil pipeline that connects the Waha oil field with the port of Sidra, the explosion took place about 35km northwest of Marada.",0,1579563987,LBY,2018-04-21
0101000020E61000006C787AA52C432D404772F90FE9773F40,13,6755489,434,LBY6775,6775,21 April 2018,2018,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Militia (Ibrahim Jadran),Brigades for the Defence of Benghazi,3,46753,Northern Africa,Libya,Misrata,Misrata,,As Saddadah,31.4684,14.6312,1,Al Wasat (Libya); Al Naba; Libya Observer,National,"On April 21, the LNA air force carried out airstrikes against a camp of the Petroleum Facilities Guard and Benghazi Defense Brigades near Saddada, the PFG acknowledged that three of its militiamen were killed and three others wounded amidst the aerial bombardment.",3,1579801609,LBY,2018-04-21
0101000020E6100000CC5D4BC807FD2B405227A089B0C13F40,13,6755498,434,LBY7413,7413,21 April 2018,2018,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,46755,Northern Africa,Libya,Misrata,Misrata,,Bani Walid,31.7566,13.9942,2,New America Foundation; Airwars,Other,"On April 21, the LNA air force carried out four airstrikes against an unknown armed group in the area of Bani Walid, killing 16 individuals.",16,1579801609,LBY,2018-04-21
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6742780,434,LBY6778,6778,21 April 2018,2018,1,Battles,Armed clash,Tabu Ethnic Militia (Libya),,4,Awlad Suleiman Ethnic Militia (Libya),,4,46780,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Libya Herald,National,"On April 21, continued clashes in Sebha between Tebu and Awlad Suleiman militiamen, resulting in one dead and two wounded.",1,1579563996,LBY,2018-04-21
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6747480,434,LBY6777,6777,20 April 2018,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Tabu Ethnic Militia (Libya),,4,Awlad Suleiman Ethnic Militia (Libya),,4,46790,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Menastream; Libya Herald,Local partner-New media,"On April 20, Tebu militiamen shelled and hit a water tank in the Thanawiya neighbourhood of Sebha, claiming they targeted a sniper position. Shells also fell on residential areas leaving eleven civilians wounded.",0,1579637357,LBY,2018-04-20
0101000020E61000000F0BB5A67937334024287E8CB93B3D40,27,6741044,434,LBY7169,7169,19 April 2018,2018,1,Violence against civilians,Attack,Islamic State (Libya),,2,Civilians (Libya),,7,46836,Northern Africa,Libya,Al Wahat,Al Wahat,,Maradah,29.2333,19.2167,2,Eye on ISIS in Libya,Other,"On April 19, Islamic State militants gunshot wounded an unknown number of civilians while holding a checkpoint near Marada.",0,1579563990,LBY,2018-04-19
0101000020E610000026E4839ECDEA29409A779CA223514040,50,6740453,434,LBY6774,6774,19 April 2018,2018,2,Riots,Violent demonstration,Rioters (Libya),,5,,,0,46850,Northern Africa,Libya,Aljfara,Aljfara,,Al Amiriyah,32.6339,12.9586,2,Al Wasat (Libya),National,"On April 18, riots and unrest reported in Amiriya.",0,1579563988,LBY,2018-04-19
0101000020E6100000516B9A779C3234409BE61DA7E8204040,37,6758957,434,LBY6771,6771,18 April 2018,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Libya),,3,Civilians (International),Civilians (Syria); Civilians (Libya); Military Forces of Libya (2014-) Haftar Faction,7,46900,Northern Africa,Libya,Benghazi,Benghazi,,Sidi Khalifah,32.2571,20.1977,1,Libya Observer; Al Wasat (Libya); Libya Herald,National,"On April 18, LNA chief of staff Abdelrazik Nathori survived an assassination attempt by the explosion of a car bomb in Sidi Khalifa, Benghazi, a Syrian national was killed and two Libyan civilians were wounded in the blast.",1,1579805273,LBY,2018-04-18
0101000020E61000005A643BDF4F8D2A4043AD69DE71724040,30,6758958,434,LBY6772,6772,18 April 2018,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,33rd Infantry Brigade,,3,,,0,46902,Northern Africa,Libya,Tripoli,Tripoli,,Mitiga Airport,32.8941,13.276,1,Libya Observer; Al Wasat (Libya),National,"On April 18, mortars shells struck the Mitiga Airport, damaging an aircraft, the 33rd brigade (Bogra) is believed to behind the shelling and was also recently involved in fighting in surroundings of the airport, although the militia denied involvement in the shelling.",0,1579805273,LBY,2018-04-18
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,60,6740559,434,LBY6773,6773,18 April 2018,2018,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,46907,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya),National,"On April 18, residents in the Mahdiya area of Sabha protested against poor living conditions, services and the health and security situation in the area.",0,1579563989,LBY,2018-04-18
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,37,6748000,434,LBY6769,6769,12 April 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,47249,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Menastream,Local partner-New media,"On April 12, unknown gunmen opened fire against cars in Sebha, one civilian was killed and three others wounded.",1,1579637359,LBY,2018-04-12
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6743259,434,LBY6768,6768,09 April 2018,2018,2,Strategic developments,Agreement,Awlad Suleiman Ethnic Militia (Libya),6th Infantry Brigade; Military Forces of Libya (2014-) Haftar Faction,4,Tabu Ethnic Militia (Libya),,4,47432,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,2,Libya Herald,National,"Ceasefire: On April 9, the 6th Infantry Brigade of Awlad Suleiman unilaterally declared a ceasefire and reaffirmed its allegiance to the Libyan National Army (LNA), the following day Tebu elders followed suit and also declared a ceasefire.",0,1579563998,LBY,2018-04-09
0101000020E6100000D656EC2FBB173440D42B6519E2084040,11,6737728,434,LBY6766,6766,08 April 2018,2018,1,Battles,Armed clash,Police Forces of Libya (2016-),,1,Military Forces of Libya (2016-),,1,47448,Northern Africa,Libya,Benghazi,Benghazi,,Balawn,32.0694,20.0927,1,Libya Observer; Al Naba,National,"On April 8, a former LNA military intelligence chief and three of his associates were wounded amidst clashes with local police in the Beloun neighborhood of Benghazi, it is believed that the clashes erupted over a territorial dispute.",0,1579563980,LBY,2018-04-08
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6748011,434,LBY6767,6767,08 April 2018,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Awlad Suleiman Ethnic Militia (Libya),,4,Tabu Ethnic Militia (Libya),,4,47451,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Menastream,Local partner-New media,"On April 8, clashes resumed between Awlad Suleiman and Tebu militias in Sebha, at least two civilian homes were hit by shellings.",0,1579637359,LBY,2018-04-08
0101000020E6100000295C8FC2F5082A40075F984C15444040,37,6740082,434,LBY6765,6765,07 April 2018,2018,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,47493,Northern Africa,Libya,Aljfara,Aljfara,,Al Aziziyah,32.5319,13.0175,1,Al Wasat (Libya),National,"On April 7, unknown gunmen abducted the mayor of Aziziya at is home in Saadiya.",0,1579563987,LBY,2018-04-07
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6740201,434,LBY6764,6764,05 April 2018,2018,1,Battles,Armed clash,Tabu Ethnic Militia (Libya),,4,Awlad Suleiman Ethnic Militia (Libya),,4,47611,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,2,Al Wasat (Libya),National,"On April 5, Awlad Suleiman militiamen repelled an attack on its supply headquarters by Tebu militiamen on the outskirts of Sebha.",0,1579563988,LBY,2018-04-05
0101000020E61000004772F90FE91737400000000000084040,13,6743548,434,LBY6763,6763,04 April 2018,2018,1,Battles,Armed clash,Shura Council of Darnah Mujahidin,,3,Military Forces of Libya (2014-) Haftar Faction,,1,47654,Northern Africa,Libya,Derna,Derna,,Jawf az Zahr al Ahmar,32.0625,23.0934,2,Libya Observer,National,"On April 4, MSCD Islamists and LNA militiamen clashed in Dhahr al-Ahmar, south of Derna, leaving two LNA militiamen killed and another wounded.",2,1579563998,LBY,2018-04-04
0101000020E61000009A99999999392E40C442AD69DE014040,47,6756642,434,LBY7923,7923,02 April 2018,2018,1,Violence against civilians,Abduction/forced disappearance,Misratah Communal Militia (Libya),,4,Civilians (Libya),,7,47711,Northern Africa,Libya,Misrata,Misrata,,Tawurgha,32.0146,15.1125,2,Libya24,National,"On 4 February 2018, an armed group from the city of Misrata kidnapped an activist from one of the camps near Tawurgha.",0,1579801613,LBY,2018-04-02
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,44,6740402,434,LBY6762,6762,03 April 2018,2018,1,Battles,Armed clash,Tabu Ethnic Militia (Libya),,4,Awlad Suleiman Ethnic Militia (Libya),,4,47700,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,2,Al Wasat (Libya),National,"On April 3, one Awlad Suleiman militiaman was killed and two others wounded amidst clashes with Tebu militiamen in Sebha.",1,1579563988,LBY,2018-04-03
0101000020E61000006C787AA52C232D40401361C3D33B4040,30,6743806,434,LBY7924,7924,02 April 2018,2018,2,Strategic developments,Looting/property destruction,Unidentified Armed Group (Libya),,3,,,0,47765,Northern Africa,Libya,Almargeb,Almargeb,,Zlitan,32.4674,14.5687,1,Libya24,National,"On or around 4 February 2018, unknown gunmen set fire to a classroom in Al-Awtad School in Zlitan.",0,1579563999,LBY,2018-04-02
0101000020E6100000BB270F0BB596304068226C787A353F40,10,6740319,434,LBY6761,6761,01 April 2018,2018,2,Strategic developments,Disrupted weapons use,Police Forces of Libya (2016-),,1,,,0,47778,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,2,Al Wasat (Libya),National,Defusal: Security forces detected and defused a number of IEDs and landmines across Sirte and its surroundings during a the period of a week.,0,1579563988,LBY,2018-04-01
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,60,6745366,434,LBY7216,7216,30 March 2018,2018,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,47896,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,UNSC,Other,On 30 March 2018: An association of non-governmental organizations and other civil society organizations held demonstrations in martyrs' Square in Tripoli. They made political and economical demands.,0,1579564004,LBY,2018-03-30
0101000020E610000090A0F831E61E3440E09C11A5BD094040,30,6758959,434,LBY6760,6760,30 March 2018,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Libya),,3,,,0,47898,Northern Africa,Libya,Benghazi,Benghazi,,Buhidima,32.0761,20.1207,1,Al Wasat (Libya); Libya24,National,"On March 30, unknown gunmen launched two RPG rockets that exploded near a mosque in Bouhdima, without causing any casualties.",0,1579805273,LBY,2018-03-30
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,34,6737726,434,LBY6759,6759,30 March 2018,2018,1,Battles,Armed clash,6th Infantry Brigade,,3,Tabu Ethnic Militia (Libya),,4,47902,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Libya Observer; Libya24,National,"On March 30, clashes broke out between the militia of the 6th Infantry Brigade and gunmen belonging to the tribe of Tabu, leaving at least one dead and another wounded.",1,1579563980,LBY,2018-03-30
0101000020E6100000B515FBCBEE393440FE65F7E461C13E40,12,6744196,434,LBY8083,8083,30 March 2018,2018,1,Strategic developments,Disrupted weapons use,Military Forces of Libya (2014-) Haftar Faction,,1,Islamic State (Libya),,2,47908,Northern Africa,Libya,Al Wahat,Al Wahat,,Ejdabia,30.7554,20.2263,1,Libya24,National,"On 30 March 2018, weapons, ammunition and materials used in making explosives by IS were seized by the LNA on a farm in Ejdabia.",0,1579564000,LBY,2018-03-30
0101000020E6100000F775E09C117531408B6CE7FBA9613B40,12,6745752,434,LBY6758,6758,30 March 2018,2018,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,CCMSR: Military Command Council for the Salvation of the Republic,,2,47910,Northern Africa,Libya,Aljufra,Aljufra,,Haruj,27.3815,17.4573,2,Xinhua,International,"On March 30, LNA aircrafts launched airstrikes against the Chadian opposition group CCMSR at Mount Haruj, destroying six vehicles and damaging two others. No casualties reported.",0,1579564006,LBY,2018-03-30
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,37,6744280,434,LBY8084,8084,30 March 2018,2018,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,47916,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Libya24,National,"On 30 March 2018, Sheikh Abdel Hakim Al-Hami was kidnapped by an unidentified armed group following his participation in the March 30 Movement in Tripoli.",0,1579564001,LBY,2018-03-30
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,13,6740520,434,LBY6756,6756,29 March 2018,2018,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Libya (2014-) Haftar Faction,,1,Shura Council of Darnah Mujahidin,,3,47970,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,Al Wasat (Libya),National,"On March 29, LNA militiamen shelled MSCD positions at the western entrance to Derna city, causing material damages but no casualties.",0,1579563989,LBY,2018-03-29
0101000020E610000060764F1E168A2A401CEBE2361A684040,34,6758960,434,LBY6755,6755,29 March 2018,2018,1,Battles,Armed clash,Tarhouna Communal Militia (Libya),,4,Battalion 42,Government of Libya (2016-) Government of National Accord,3,47973,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Libya24; Al Wasat (Libya),National,"On March 29, Kani militias from Tarhouna clashed with Battalion 42 affiliated with the Government of National Accord in Ayn Zarah, south of Tripoli.",0,1579805273,LBY,2018-03-29
0101000020E6100000B515FBCBEE393440FE65F7E461C13E40,12,6758961,434,LBY6754,6754,29 March 2018,2018,1,Explosions/Remote violence,Suicide bomb,Islamic State (Libya),,2,Military Forces of Libya (2014-) Haftar Faction,,1,47974,Northern Africa,Libya,Al Wahat,Al Wahat,,Ejdabia,30.7554,20.2263,1,AFP; Menastream,Local partner-New media,"On March 29, an Islamic State suicide bomber detonated an SVBIED against an LNA-manned checkpoint at the eastern entrance of Ajdabiya, at least 8 people including militiamen and civilians were killed and 10 others wounded in the explosion.",9,1579805273,LBY,2018-03-29
